Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound_lap,TyreLife,FreshTyre,Team,Position,LapTimeSeconds_lap,TrackTemp,AirTemp,Humidity,WindSpeed
0 days 02:01:51.224000,ANT,12,0 days 00:01:37.718000,38,2,,,False,HARD,26,True,Mercedes,8,97.718,32.7,26.8,20.0,2.6
0 days 02:01:54.246000,ALB,23,0 days 00:01:37.249000,38,2,,,False,HARD,18,True,Williams,9,97.249,32.7,26.8,20.0,2.6
0 days 02:01:58.279000,GAS,10,0 days 00:01:38.247000,38,2,,,False,HARD,28,True,Alpine,10,98.247,32.7,26.8,20.0,2.6
0 days 02:01:58.582000,BEA,87,0 days 00:01:37.281000,38,2,,,False,MEDIUM,12,True,Haas F1 Team,11,97.281,32.7,26.8,20.0,2.6
0 days 02:02:02.472000,SAI,55,0 days 00:01:37.364000,38,2,,,False,HARD,21,True,Williams,12,97.364,32.7,26.8,20.0,2.6
0 days 02:02:04.578000,DOO,7,0 days 00:01:37.502000,38,2,,,False,HARD,27,True,Alpine,13,97.502,32.7,26.8,20.0,2.6
0 days 02:02:05.915000,STR,18,0 days 00:01:36.567000,38,2,,,False,MEDIUM,2,False,Aston Martin,14,96.567,32.7,26.8,20.0,2.6
0 days 02:02:08.313000,TSU,22,0 days 00:01:36.725000,38,3,,,False,HARD,3,True,Racing Bulls,15,96.725,32.7,26.8,20.0,2.6
0 days 02:02:10.619000,HAD,6,0 days 00:01:36.832000,38,3,,,False,HARD,5,True,Racing Bulls,16,96.832,32.7,26.8,20.0,2.6
0 days 02:02:15.961000,LAW,30,0 days 00:01:36.656000,38,3,,,False,HARD,8,True,Red Bull Racing,17,96.656,32.6,26.8,20.0,1.3
0 days 02:02:24.950000,HUL,27,0 days 00:01:37.583000,38,2,,,False,HARD,18,True,Kick Sauber,18,97.583,32.6,26.8,20.0,1.3
0 days 02:02:30.315000,BOR,5,0 days 00:01:36.439000,38,3,,,False,HARD,12,True,Kick Sauber,19,96.439,32.6,26.8,20.0,1.3
0 days 02:02:44.048000,PIA,81,0 days 00:01:36.200000,39,2,,,False,HARD,25,True,McLaren,1,96.2,32.6,26.8,20.0,1.3
0 days 02:02:46.409000,NOR,4,0 days 00:01:36.217000,39,2,,,False,HARD,24,True,McLaren,2,96.217,32.6,26.8,20.0,1.3
0 days 02:02:52.552000,RUS,63,0 days 00:01:36.548000,39,2,,,False,HARD,25,True,Mercedes,3,96.548,32.6,26.8,20.0,1.3
0 days 02:02:57.121000,LEC,16,0 days 00:01:36.922000,39,2,,,False,HARD,24,True,Ferrari,4,96.922,32.6,26.8,20.0,1.3
0 days 02:03:01.890000,VER,1,0 days 00:01:36.457000,39,2,,,False,HARD,26,True,Red Bull Racing,5,96.457,32.6,26.8,20.0,1.3
0 days 02:03:21.455000,HAM,44,0 days 00:01:35.839000,39,3,,,False,HARD,2,True,Ferrari,6,95.839,32.5,26.8,21.0,1.6
0 days 02:03:25.789000,OCO,31,0 days 00:01:36.980000,39,2,,,False,HARD,28,True,Haas F1 Team,7,96.98,32.5,26.8,21.0,1.6
0 days 02:03:28.308000,ANT,12,0 days 00:01:37.084000,39,2,,,False,HARD,27,True,Mercedes,8,97.084,32.5,26.8,21.0,1.6
0 days 02:03:31.445000,ALB,23,0 days 00:01:37.199000,39,2,,,False,HARD,19,True,Williams,9,97.199,32.5,26.8,21.0,1.6
0 days 02:03:36.527000,GAS,10,0 days 00:01:38.248000,39,2,,,False,HARD,29,True,Alpine,10,98.248,32.5,26.8,21.0,1.6
0 days 02:03:36.715000,BEA,87,0 days 00:01:38.133000,39,2,,,False,MEDIUM,13,True,Haas F1 Team,11,98.133,32.5,26.8,21.0,1.6
0 days 02:03:39.652000,SAI,55,0 days 00:01:37.180000,39,2,,,False,HARD,22,True,Williams,12,97.18,32.5,26.8,21.0,1.6
0 days 02:03:41.959000,STR,18,0 days 00:01:36.044000,39,2,,,True,MEDIUM,3,False,Aston Martin,13,96.044,32.5,26.8,21.0,1.6
0 days 02:03:42.439000,DOO,7,0 days 00:01:37.861000,39,2,,,False,HARD,28,True,Alpine,14,97.861,32.5,26.8,21.0,1.6
0 days 02:03:44.812000,TSU,22,0 days 00:01:36.499000,39,3,,,False,HARD,4,True,Racing Bulls,15,96.499,32.5,26.8,21.0,1.6
0 days 02:03:47.327000,HAD,6,0 days 00:01:36.708000,39,3,,,False,HARD,6,True,Racing Bulls,16,96.708,32.5,26.8,21.0,1.6
0 days 02:03:52.513000,LAW,30,0 days 00:01:36.552000,39,3,,,False,HARD,9,True,Red Bull Racing,17,96.552,32.5,26.8,21.0,1.6
0 days 02:04:02.565000,HUL,27,0 days 00:01:37.615000,39,2,,,False,HARD,19,True,Kick Sauber,18,97.615,32.5,26.8,21.0,1.6
0 days 02:04:07.168000,BOR,5,0 days 00:01:36.853000,39,3,,,False,HARD,13,True,Kick Sauber,19,96.853,32.5,26.8,21.0,1.6
0 days 02:04:20.057000,PIA,81,0 days 00:01:36.009000,40,2,,,False,HARD,26,True,McLaren,1,96.009,32.4,26.8,21.0,1.3
0 days 02:04:22.806000,NOR,4,0 days 00:01:36.397000,40,2,,,False,HARD,25,True,McLaren,2,96.397,32.4,26.8,21.0,1.3
0 days 02:04:29.040000,RUS,63,0 days 00:01:36.488000,40,2,,,False,HARD,26,True,Mercedes,3,96.488,32.4,26.8,21.0,1.3
0 days 02:04:33.799000,LEC,16,0 days 00:01:36.678000,40,2,,,False,HARD,25,True,Ferrari,4,96.678,32.4,26.8,21.0,1.3
0 days 02:04:38.330000,VER,1,0 days 00:01:36.440000,40,2,,,False,HARD,27,True,Red Bull Racing,5,96.44,32.4,26.8,21.0,1.3
0 days 02:04:56.942000,HAM,44,0 days 00:01:35.487000,40,3,,,False,HARD,3,True,Ferrari,6,95.487,32.4,26.8,21.0,1.3
0 days 02:05:03.058000,OCO,31,0 days 00:01:37.269000,40,2,,,False,HARD,29,True,Haas F1 Team,7,97.269,32.4,26.8,21.0,1.3
0 days 02:05:05.453000,ANT,12,0 days 00:01:37.145000,40,2,,,False,HARD,28,True,Mercedes,8,97.145,32.4,26.8,21.0,1.3
0 days 02:05:08.656000,ALB,23,0 days 00:01:37.211000,40,2,,,False,HARD,20,True,Williams,9,97.211,32.4,26.8,21.0,1.3
0 days 02:05:13.406000,BEA,87,0 days 00:01:36.691000,40,2,,,False,MEDIUM,14,True,Haas F1 Team,10,96.691,32.4,26.8,21.0,1.3
0 days 02:05:15.548000,GAS,10,0 days 00:01:39.021000,40,2,,,False,HARD,30,True,Alpine,11,99.021,32.3,26.8,21.0,1.2
0 days 02:05:17.202000,SAI,55,0 days 00:01:37.550000,40,2,,,False,HARD,23,True,Williams,12,97.55,32.3,26.8,21.0,1.2
0 days 02:05:18.977000,STR,18,0 days 00:01:37.018000,40,2,,,False,MEDIUM,4,False,Aston Martin,13,97.018,32.3,26.8,21.0,1.2
0 days 02:05:20.329000,DOO,7,0 days 00:01:37.890000,40,2,,,False,HARD,29,True,Alpine,14,97.89,32.3,26.8,21.0,1.2
0 days 02:05:21.788000,TSU,22,0 days 00:01:36.976000,40,3,,,False,HARD,5,True,Racing Bulls,15,96.976,32.3,26.8,21.0,1.2
0 days 02:05:24.057000,HAD,6,0 days 00:01:36.730000,40,3,,,False,HARD,7,True,Racing Bulls,16,96.73,32.3,26.8,21.0,1.2
0 days 02:05:29.167000,LAW,30,0 days 00:01:36.654000,40,3,,,False,HARD,10,True,Red Bull Racing,17,96.654,32.3,26.8,21.0,1.2
0 days 02:05:40.106000,HUL,27,0 days 00:01:37.541000,40,2,,,False,HARD,20,True,Kick Sauber,18,97.541,32.3,26.8,21.0,1.2
0 days 02:05:43.797000,BOR,5,0 days 00:01:36.629000,40,3,,,False,HARD,14,True,Kick Sauber,19,96.629,32.3,26.8,21.0,1.2
0 days 02:05:56.085000,PIA,81,0 days 00:01:36.028000,41,2,,,False,HARD,27,True,McLaren,1,96.028,32.3,26.8,21.0,1.2
0 days 02:05:59.467000,NOR,4,0 days 00:01:36.661000,41,2,,,False,HARD,26,True,McLaren,2,96.661,32.3,26.8,21.0,1.2
0 days 02:06:05.511000,RUS,63,0 days 00:01:36.471000,41,2,,,False,HARD,27,True,Mercedes,3,96.471,32.3,26.8,21.0,1.2
0 days 02:06:10.316000,LEC,16,0 days 00:01:36.517000,41,2,,,False,HARD,26,True,Ferrari,4,96.517,32.3,26.8,21.0,1.2
0 days 02:06:14.467000,VER,1,0 days 00:01:36.137000,41,2,,,False,HARD,28,True,Red Bull Racing,5,96.137,32.3,26.8,21.0,1.2
0 days 02:06:32.011000,HAM,44,0 days 00:01:35.069000,41,3,,,True,HARD,4,True,Ferrari,6,95.069,32.2,26.8,20.0,1.1
0 days 02:06:40.199000,OCO,31,0 days 00:01:37.141000,41,2,,,False,HARD,30,True,Haas F1 Team,7,97.141,32.2,26.8,20.0,1.1
0 days 02:06:42.671000,ANT,12,0 days 00:01:37.218000,41,2,,,False,HARD,29,True,Mercedes,8,97.218,32.2,26.8,20.0,1.1
0 days 02:06:45.916000,ALB,23,0 days 00:01:37.260000,41,2,,,False,HARD,21,True,Williams,9,97.26,32.2,26.8,20.0,1.1
0 days 02:06:49.988000,BEA,87,0 days 00:01:36.582000,41,2,,,False,MEDIUM,15,True,Haas F1 Team,10,96.582,32.2,26.8,20.0,1.1
0 days 02:06:52.789000,GAS,10,0 days 00:01:37.241000,41,2,,,False,HARD,31,True,Alpine,11,97.241,32.2,26.8,20.0,1.1
0 days 02:06:54.664000,SAI,55,0 days 00:01:37.462000,41,2,,,False,HARD,24,True,Williams,12,97.462,32.2,26.8,20.0,1.1
0 days 02:06:55.941000,STR,18,0 days 00:01:36.964000,41,2,,,False,MEDIUM,5,False,Aston Martin,13,96.964,32.2,26.8,20.0,1.1
0 days 02:06:57.694000,DOO,7,0 days 00:01:37.365000,41,2,,,False,HARD,30,True,Alpine,14,97.365,32.2,26.8,20.0,1.1
0 days 02:06:58.522000,TSU,22,0 days 00:01:36.734000,41,3,,,False,HARD,6,True,Racing Bulls,15,96.734,32.2,26.8,20.0,1.1
0 days 02:07:00.559000,HAD,6,0 days 00:01:36.502000,41,3,,,False,HARD,8,True,Racing Bulls,16,96.502,32.2,26.8,20.0,1.1
0 days 02:07:05.864000,LAW,30,0 days 00:01:36.697000,41,3,,,False,HARD,11,True,Red Bull Racing,17,96.697,32.2,26.8,20.0,1.1
0 days 02:07:18.127000,HUL,27,0 days 00:01:38.021000,41,2,,,False,HARD,21,True,Kick Sauber,18,98.021,32.2,26.8,21.0,0.9
0 days 02:07:20.487000,BOR,5,0 days 00:01:36.690000,41,3,,,False,HARD,15,True,Kick Sauber,19,96.69,32.2,26.8,21.0,0.9
0 days 02:07:32.404000,PIA,81,0 days 00:01:36.319000,42,2,,,False,HARD,28,True,McLaren,1,96.319,32.2,26.8,21.0,0.9
0 days 02:07:36.335000,NOR,4,0 days 00:01:36.868000,42,2,,,False,HARD,27,True,McLaren,2,96.868,32.2,26.8,21.0,0.9
0 days 02:07:41.848000,RUS,63,0 days 00:01:36.337000,42,2,,,False,HARD,28,True,Mercedes,3,96.337,32.2,26.8,21.0,0.9
0 days 02:07:46.817000,LEC,16,0 days 00:01:36.501000,42,2,,,False,HARD,27,True,Ferrari,4,96.501,32.2,26.8,21.0,0.9
0 days 02:07:50.683000,VER,1,0 days 00:01:36.216000,42,2,,,False,HARD,29,True,Red Bull Racing,5,96.216,32.2,26.8,21.0,0.9
0 days 02:08:07.580000,HAM,44,0 days 00:01:35.569000,42,3,,,False,HARD,5,True,Ferrari,6,95.569,32.2,26.8,21.0,0.9
0 days 02:08:17.332000,OCO,31,0 days 00:01:37.133000,42,2,,,False,HARD,31,True,Haas F1 Team,7,97.133,32.1,26.7,21.0,1.5
0 days 02:08:19.906000,ANT,12,0 days 00:01:37.235000,42,2,,,False,HARD,30,True,Mercedes,8,97.235,32.1,26.7,21.0,1.5
0 days 02:08:22.884000,ALB,23,0 days 00:01:36.968000,42,2,,,False,HARD,22,True,Williams,9,96.968,32.1,26.7,21.0,1.5
0 days 02:08:26.374000,BEA,87,0 days 00:01:36.386000,42,2,,,False,MEDIUM,16,True,Haas F1 Team,10,96.386,32.1,26.7,21.0,1.5
0 days 02:08:29.964000,GAS,10,0 days 00:01:37.175000,42,2,,,False,HARD,32,True,Alpine,11,97.175,32.1,26.7,21.0,1.5
0 days 02:08:32.043000,SAI,55,0 days 00:01:37.379000,42,2,,,False,HARD,25,True,Williams,12,97.379,32.1,26.7,21.0,1.5
0 days 02:08:32.386000,STR,18,0 days 00:01:36.445000,42,2,,,False,MEDIUM,6,False,Aston Martin,13,96.445,32.1,26.7,21.0,1.5
0 days 02:08:34.857000,DOO,7,0 days 00:01:37.163000,42,2,,,False,HARD,31,True,Alpine,14,97.163,32.1,26.7,21.0,1.5
0 days 02:08:35.555000,TSU,22,0 days 00:01:37.033000,42,3,,,False,HARD,7,True,Racing Bulls,15,97.033,32.1,26.7,21.0,1.5
0 days 02:08:37.131000,HAD,6,0 days 00:01:36.572000,42,3,,,False,HARD,9,True,Racing Bulls,16,96.572,32.1,26.7,21.0,1.5
0 days 02:08:42.491000,LAW,30,0 days 00:01:36.627000,42,3,,,False,HARD,12,True,Red Bull Racing,17,96.627,32.1,26.7,21.0,1.5
0 days 02:08:55.892000,HUL,27,0 days 00:01:37.765000,42,2,,,False,HARD,22,True,Kick Sauber,18,97.765,32.1,26.7,21.0,1.5
0 days 02:08:57.547000,BOR,5,0 days 00:01:37.060000,42,3,,,False,HARD,16,True,Kick Sauber,19,97.06,32.1,26.7,21.0,1.5
0 days 02:09:08.770000,PIA,81,0 days 00:01:36.366000,43,2,,,False,HARD,29,True,McLaren,1,96.366,32.1,26.7,21.0,1.5
0 days 02:09:13.306000,NOR,4,0 days 00:01:36.971000,43,2,,,False,HARD,28,True,McLaren,2,96.971,32.1,26.7,21.0,1.5
0 days 02:09:18.307000,RUS,63,0 days 00:01:36.459000,43,2,,,False,HARD,29,True,Mercedes,3,96.459,32.1,26.7,21.0,1.2
0 days 02:09:23.313000,LEC,16,0 days 00:01:36.496000,43,2,,,False,HARD,28,True,Ferrari,4,96.496,32.1,26.7,21.0,1.2
0 days 02:09:26.925000,VER,1,0 days 00:01:36.242000,43,2,,,False,HARD,30,True,Red Bull Racing,5,96.242,32.1,26.7,21.0,1.2
0 days 02:09:43.106000,HAM,44,0 days 00:01:35.526000,43,3,,,False,HARD,6,True,Ferrari,6,95.526,32.1,26.7,21.0,1.2
0 days 02:09:54.419000,OCO,31,0 days 00:01:37.087000,43,2,,,False,HARD,32,True,Haas F1 Team,7,97.087,32.1,26.7,21.0,1.2
0 days 02:09:57.020000,ANT,12,0 days 00:01:37.114000,43,2,,,False,HARD,31,True,Mercedes,8,97.114,32.1,26.7,21.0,1.2
0 days 02:09:59.759000,ALB,23,0 days 00:01:36.875000,43,2,,,False,HARD,23,True,Williams,9,96.875,32.1,26.7,21.0,1.2
0 days 02:10:02.917000,BEA,87,0 days 00:01:36.543000,43,2,,,False,MEDIUM,17,True,Haas F1 Team,10,96.543,32.1,26.7,21.0,1.2
0 days 02:10:06.979000,GAS,10,0 days 00:01:37.015000,43,2,,,False,HARD,33,True,Alpine,11,97.015,32.1,26.7,21.0,1.2
0 days 02:10:08.879000,STR,18,0 days 00:01:36.493000,43,2,,,False,MEDIUM,7,False,Aston Martin,12,96.493,32.1,26.7,21.0,1.2
0 days 02:10:10.922000,SAI,55,0 days 00:01:38.879000,43,2,,,False,HARD,26,True,Williams,13,98.879,32.1,26.7,21.0,1.2
0 days 02:10:12.488000,TSU,22,0 days 00:01:36.933000,43,3,,,False,HARD,8,True,Racing Bulls,14,96.933,32.1,26.7,21.0,1.2
0 days 02:10:13.145000,DOO,7,0 days 00:01:38.288000,43,2,,,False,HARD,32,True,Alpine,15,98.288,32.1,26.7,21.0,1.2
0 days 02:10:14.413000,HAD,6,0 days 00:01:37.282000,43,3,,,False,HARD,10,True,Racing Bulls,16,97.282,32.1,26.7,21.0,1.2
0 days 02:10:19.144000,LAW,30,0 days 00:01:36.653000,43,3,,,False,HARD,13,True,Red Bull Racing,17,96.653,32.1,26.7,20.0,2.3
0 days 02:10:34.154000,HUL,27,0 days 00:01:38.262000,43,2,,,False,HARD,23,True,Kick Sauber,18,98.262,32.1,26.7,20.0,2.3
0 days 02:10:35.155000,BOR,5,0 days 00:01:37.608000,43,3,,,False,HARD,17,True,Kick Sauber,19,97.608,32.1,26.7,20.0,2.3
0 days 02:10:45.303000,PIA,81,0 days 00:01:36.533000,44,2,,,False,HARD,30,True,McLaren,1,96.533,32.1,26.7,20.0,2.3
0 days 02:10:50.049000,NOR,4,0 days 00:01:36.743000,44,2,,,False,HARD,29,True,McLaren,2,96.743,32.1,26.7,20.0,2.3
0 days 02:10:54.883000,RUS,63,0 days 00:01:36.576000,44,2,,,False,HARD,30,True,Mercedes,3,96.576,32.1,26.7,20.0,2.3
0 days 02:10:59.775000,LEC,16,0 days 00:01:36.462000,44,2,,,False,HARD,29,True,Ferrari,4,96.462,32.1,26.7,20.0,2.3
0 days 02:11:03.146000,VER,1,0 days 00:01:36.221000,44,2,,,False,HARD,31,True,Red Bull Racing,5,96.221,32.1,26.7,20.0,2.3
0 days 02:11:18.968000,HAM,44,0 days 00:01:35.862000,44,3,,,False,HARD,7,True,Ferrari,6,95.862,32.0,26.6,20.0,2.1
0 days 02:11:31.587000,OCO,31,0 days 00:01:37.168000,44,2,,,False,HARD,33,True,Haas F1 Team,7,97.168,32.0,26.6,20.0,2.1
0 days 02:11:33.902000,ANT,12,0 days 00:01:36.882000,44,2,,,False,HARD,32,True,Mercedes,8,96.882,32.0,26.6,20.0,2.1
0 days 02:11:36.622000,ALB,23,0 days 00:01:36.863000,44,2,,,False,HARD,24,True,Williams,9,96.863,32.0,26.6,20.0,2.1
0 days 02:11:39.538000,BEA,87,0 days 00:01:36.621000,44,2,,,False,MEDIUM,18,True,Haas F1 Team,10,96.621,32.0,26.6,20.0,2.1
0 days 02:11:43.972000,GAS,10,0 days 00:01:36.993000,44,2,,,False,HARD,34,True,Alpine,11,96.993,32.0,26.6,20.0,2.1
0 days 02:11:45.448000,STR,18,0 days 00:01:36.569000,44,2,,,False,MEDIUM,8,False,Aston Martin,12,96.569,32.0,26.6,20.0,2.1
0 days 02:11:48.472000,SAI,55,0 days 00:01:37.550000,44,2,,,False,HARD,27,True,Williams,13,97.55,32.0,26.6,20.0,2.1
0 days 02:11:49.377000,TSU,22,0 days 00:01:36.889000,44,3,,,False,HARD,9,True,Racing Bulls,14,96.889,32.0,26.6,20.0,2.1
0 days 02:11:51,DOO,7,0 days 00:01:37.855000,44,2,,,False,HARD,33,True,Alpine,15,97.855,32.0,26.6,20.0,2.1
0 days 02:11:51.522000,HAD,6,0 days 00:01:37.109000,44,3,,,False,HARD,11,True,Racing Bulls,16,97.109,32.0,26.6,20.0,2.1
0 days 02:11:55.799000,LAW,30,0 days 00:01:36.655000,44,3,,,False,HARD,14,True,Red Bull Racing,17,96.655,32.0,26.6,20.0,2.1
0 days 02:12:11.997000,HUL,27,0 days 00:01:37.843000,44,2,,,False,HARD,24,True,Kick Sauber,18,97.843,32.0,26.6,20.0,2.1
0 days 02:12:12.624000,BOR,5,0 days 00:01:37.469000,44,3,,,False,HARD,18,True,Kick Sauber,19,97.469,32.0,26.6,20.0,2.1
0 days 02:12:21.977000,PIA,81,0 days 00:01:36.674000,45,2,,,False,HARD,31,True,McLaren,1,96.674,31.9,26.6,21.0,2.2
0 days 02:12:26.445000,NOR,4,0 days 00:01:36.396000,45,2,,,False,HARD,30,True,McLaren,2,96.396,31.9,26.6,21.0,2.2
0 days 02:12:31.457000,RUS,63,0 days 00:01:36.574000,45,2,,,False,HARD,31,True,Mercedes,3,96.574,31.9,26.6,21.0,2.2
0 days 02:12:36.210000,LEC,16,0 days 00:01:36.435000,45,2,,,False,HARD,30,True,Ferrari,4,96.435,31.9,26.6,21.0,2.2
0 days 02:12:39.328000,VER,1,0 days 00:01:36.182000,45,2,,,False,HARD,32,True,Red Bull Racing,5,96.182,31.9,26.6,21.0,2.2
0 days 02:12:54.317000,HAM,44,0 days 00:01:35.349000,45,3,,,False,HARD,8,True,Ferrari,6,95.349,31.9,26.6,21.0,2.2
0 days 02:13:08.516000,OCO,31,0 days 00:01:36.929000,45,2,,,False,HARD,34,True,Haas F1 Team,7,96.929,31.9,26.6,21.0,2.2
0 days 02:13:10.862000,ANT,12,0 days 00:01:36.960000,45,2,,,False,HARD,33,True,Mercedes,8,96.96,31.9,26.6,21.0,2.2
0 days 02:13:13.498000,ALB,23,0 days 00:01:36.876000,45,2,,,False,HARD,25,True,Williams,9,96.876,31.9,26.6,21.0,2.2
0 days 02:13:16.264000,BEA,87,0 days 00:01:36.726000,45,2,,,False,MEDIUM,19,True,Haas F1 Team,10,96.726,31.8,26.6,21.0,2.5
0 days 02:13:20.853000,GAS,10,0 days 00:01:36.881000,45,2,,,False,HARD,35,True,Alpine,11,96.881,31.8,26.6,21.0,2.5
0 days 02:13:22.534000,STR,18,0 days 00:01:37.086000,45,2,,,False,MEDIUM,9,False,Aston Martin,12,97.086,31.8,26.6,21.0,2.5
0 days 02:13:25.665000,SAI,55,0 days 00:01:37.193000,45,2,,,False,HARD,28,True,Williams,13,97.193,31.8,26.6,21.0,2.5
0 days 02:13:26.160000,TSU,22,0 days 00:01:36.783000,45,3,,,False,HARD,10,True,Racing Bulls,14,96.783,31.8,26.6,21.0,2.5
0 days 02:13:29.345000,DOO,7,0 days 00:01:38.345000,45,2,,,False,HARD,34,True,Alpine,15,98.345,31.8,26.6,21.0,2.5
0 days 02:13:30.122000,HAD,6,0 days 00:01:38.600000,45,3,,,False,HARD,12,True,Racing Bulls,16,98.6,31.8,26.6,21.0,2.5
0 days 02:13:32.731000,LAW,30,0 days 00:01:36.932000,45,3,,,False,HARD,15,True,Red Bull Racing,17,96.932,31.8,26.6,21.0,2.5
0 days 02:13:50.204000,BOR,5,0 days 00:01:37.580000,45,3,,,False,HARD,19,True,Kick Sauber,18,97.58,31.8,26.6,21.0,2.5
0 days 02:13:50.794000,HUL,27,0 days 00:01:38.797000,45,2,,,False,HARD,25,True,Kick Sauber,19,98.797,31.8,26.6,21.0,2.5
0 days 02:13:58.437000,PIA,81,0 days 00:01:36.460000,46,2,,,False,HARD,32,True,McLaren,1,96.46,31.8,26.6,21.0,2.5
0 days 02:14:02.515000,NOR,4,0 days 00:01:36.070000,46,2,,,False,HARD,31,True,McLaren,2,96.07,31.8,26.6,21.0,2.5
0 days 02:14:07.757000,RUS,63,0 days 00:01:36.300000,46,2,,,False,HARD,32,True,Mercedes,3,96.3,31.8,26.6,21.0,2.5
0 days 02:14:12.528000,LEC,16,0 days 00:01:36.318000,46,2,,,False,HARD,31,True,Ferrari,4,96.318,31.8,26.6,21.0,2.5
0 days 02:14:15.516000,VER,1,0 days 00:01:36.188000,46,2,,,False,HARD,33,True,Red Bull Racing,5,96.188,31.8,26.6,21.0,2.5
0 days 02:14:29.850000,HAM,44,0 days 00:01:35.533000,46,3,,,False,HARD,9,True,Ferrari,6,95.533,31.7,26.5,21.0,2.1
0 days 02:14:45.509000,OCO,31,0 days 00:01:36.993000,46,2,,,False,HARD,35,True,Haas F1 Team,7,96.993,31.7,26.5,21.0,2.1
0 days 02:14:47.587000,ANT,12,0 days 00:01:36.725000,46,2,,,False,HARD,34,True,Mercedes,8,96.725,31.7,26.5,21.0,2.1
0 days 02:14:50.068000,ALB,23,0 days 00:01:36.570000,46,2,,,False,HARD,26,True,Williams,9,96.57,31.7,26.5,21.0,2.1
0 days 02:14:52.817000,BEA,87,0 days 00:01:36.553000,46,2,,,False,MEDIUM,20,True,Haas F1 Team,10,96.553,31.7,26.5,21.0,2.1
0 days 02:14:57.741000,GAS,10,0 days 00:01:36.888000,46,2,,,False,HARD,36,True,Alpine,11,96.888,31.7,26.5,21.0,2.1
0 days 02:14:59.178000,STR,18,0 days 00:01:36.644000,46,2,,,False,MEDIUM,10,False,Aston Martin,12,96.644,31.7,26.5,21.0,2.1
0 days 02:15:03.020000,SAI,55,0 days 00:01:37.355000,46,2,,,False,HARD,29,True,Williams,13,97.355,31.7,26.5,21.0,2.1
0 days 02:15:06.633000,DOO,7,0 days 00:01:37.288000,46,2,,,False,HARD,35,True,Alpine,14,97.288,31.7,26.5,21.0,2.1
0 days 02:15:07.218000,HAD,6,0 days 00:01:37.096000,46,3,,,False,HARD,13,True,Racing Bulls,15,97.096,31.7,26.5,21.0,2.1
0 days 02:15:10.091000,LAW,30,0 days 00:01:37.360000,46,3,,,False,HARD,16,True,Red Bull Racing,16,97.36,31.7,26.5,21.0,2.1
0 days 02:15:12.914000,TSU,22,0 days 00:01:46.754000,46,3,,0 days 02:15:11.330000,False,HARD,11,True,Racing Bulls,17,106.754,31.7,26.5,21.0,2.1
0 days 02:15:27.653000,BOR,5,0 days 00:01:37.449000,46,3,,,False,HARD,20,True,Kick Sauber,18,97.449,31.7,26.5,21.0,2.1
0 days 02:15:29.956000,HUL,27,0 days 00:01:39.162000,46,2,,,False,HARD,26,True,Kick Sauber,19,99.162,31.7,26.5,21.0,2.1
0 days 02:15:34.576000,PIA,81,0 days 00:01:36.139000,47,2,,,False,HARD,33,True,McLaren,1,96.139,31.7,26.5,21.0,2.1
0 days 02:15:38.372000,NOR,4,0 days 00:01:35.857000,47,2,,,False,HARD,32,True,McLaren,2,95.857,31.7,26.5,21.0,2.1
0 days 02:15:44.040000,RUS,63,0 days 00:01:36.283000,47,2,,,False,HARD,33,True,Mercedes,3,96.283,31.7,26.5,21.0,2.1
0 days 02:15:48.839000,LEC,16,0 days 00:01:36.311000,47,2,,,False,HARD,32,True,Ferrari,4,96.311,31.7,26.5,21.0,2.1
0 days 02:15:51.651000,VER,1,0 days 00:01:36.135000,47,2,,,False,HARD,34,True,Red Bull Racing,5,96.135,31.7,26.5,21.0,2.1
0 days 02:16:05.620000,HAM,44,0 days 00:01:35.770000,47,3,,,False,HARD,10,True,Ferrari,6,95.77,31.7,26.5,21.0,2.1
0 days 02:16:22.350000,OCO,31,0 days 00:01:36.841000,47,2,,,False,HARD,36,True,Haas F1 Team,7,96.841,31.7,26.5,21.0,1.7
0 days 02:16:24.438000,ANT,12,0 days 00:01:36.851000,47,2,,,False,HARD,35,True,Mercedes,8,96.851,31.7,26.5,21.0,1.7
0 days 02:16:26.602000,ALB,23,0 days 00:01:36.534000,47,2,,,False,HARD,27,True,Williams,9,96.534,31.7,26.5,21.0,1.7
0 days 02:16:29.459000,BEA,87,0 days 00:01:36.642000,47,2,,,False,MEDIUM,21,True,Haas F1 Team,10,96.642,31.7,26.5,21.0,1.7
0 days 02:16:34.337000,GAS,10,0 days 00:01:36.596000,47,2,,,False,HARD,37,True,Alpine,11,96.596,31.7,26.5,21.0,1.7
0 days 02:16:36.091000,STR,18,0 days 00:01:36.913000,47,2,,,False,MEDIUM,11,False,Aston Martin,12,96.913,31.7,26.5,21.0,1.7
0 days 02:16:40.164000,SAI,55,0 days 00:01:37.144000,47,2,,,False,HARD,30,True,Williams,13,97.144,31.7,26.5,21.0,1.7
0 days 02:16:43.275000,DOO,7,0 days 00:01:36.642000,47,2,,,False,HARD,36,True,Alpine,14,96.642,31.7,26.5,21.0,1.7
0 days 02:16:43.890000,HAD,6,0 days 00:01:36.672000,47,3,,,False,HARD,14,True,Racing Bulls,15,96.672,31.7,26.5,21.0,1.7
0 days 02:16:46.895000,LAW,30,0 days 00:01:36.804000,47,3,,,False,HARD,17,True,Red Bull Racing,16,96.804,31.7,26.5,21.0,1.7
